Windspeed,Lux,Humidity,Ext. Temperature,Station Temperature,Sea Level Pressure,Station Altitude,Absolute Pressure,Solar Irradiance
16.3025,2447.695974,43.6,50.42,38.78,1022.792,50,1007.332,922.3572967
15.049,2345.76468,44.8,52.26,38.54,1022.776,49.2,1007.316,866.112105
17.208,1852.815806,45.8,53.3,38.38,1022.736,50.2,1007.276,742.1294967
14.047,2238.640484,46.6,53.1,38.14,1022.66,50.6,1007.2,1058.73713
17.1435,1999.446862,46.6,52.54,38.02,1022.632,51,1007.172,692.3168333
16.7125,2442.027327,47.4,51.38,38.38,1022.7,50.6,1007.24,920.6325633
14.286,2446.931053,45.2,46.6,38.12,1022.732,50,1007.272,975.4197467
12.904,1892.078789,46,40.2,37.72,1022.664,50.4,1007.204,778.1699933
18.986,2553.806556,47,36.84,37.48,1022.65,50.4,1007.19,1002.67711
15.8985,1900.687087,47,34.96,36.84,1022.69,50.4,1007.23,997.6860733
12.574,2298.597469,48.6,33.1,36.58,1022.674,50.6,1007.214,1111.413642
18.3265,2205.601769,49.4,32.9,36.42,1022.602,50.6,1007.142,792.105545
10.6145,1940.887719,49.8,33.98,36.02,1022.52,51.2,1007.06,1022.378065
18.2165,2119.098727,50,36.04,35.76,1022.482,52.2,1007.022,745.034215
15.2265,2061.644066,48,58.26,40.44,1021.78,58.2,1006.33,728.370475
15.9265,2456.41646,48.8,59.52,41.04,1021.364,61.4,1005.924,927.3140133
16.213,1944.561584,47.2,60.16,41.04,1021.276,61.8,1005.836,920.3940667
13.4135,2431.149589,48,60.04,41.02,1021.18,62.6,1005.74,1081.896287
17.9875,2559.9137,45.6,58.48,40.66,1021.036,63.8,1005.596,1004.88395
15.3195,2259.383833,46.6,56.94,40.52,1021.102,63,1005.662,818.868025
19.162,2097.12493,45.8,55.26,40.24,1021.01,63.8,1005.574,730.966995
18.2385,2267.638828,48,54.64,40.36,1020.988,64.2,1005.552,823.9685733
16.8095,2930.540476,48.4,55.04,40.44,1020.972,64.6,1005.536,1213.783408
12.2805,2689.30034,45.8,56.42,40.4,1020.852,65,1005.422,1083.302953
17.3405,2149.720257,44.2,55.02,39.8,1020.8,65.4,1005.37,757.3624117
14.2175,2212.996675,47.6,51.44,39.48,1020.85,66,1005.42,885.1257167
17.3315,2171.387715,46.8,46.2,39.16,1020.802,66.4,1005.372,766.969065
16.9275,2187.072482,48.2,46.32,38.98,1020.818,66,1005.388,776.7650467
14.7235,2424.714301,49.2,53.26,39.44,1020.708,66.4,1005.278,915.5274333
14.2465,2217.778526,47.6,51.16,39.2,1020.684,67,1005.254,920.05532
14.502,2328.006455,49.2,54.82,39.26,1020.446,69,1005.016,854.0456583
15.1535,2291.051396,48.4,53.9,38.7,1020.27,69.4,1004.848,842.1453583
12.786,2216.281027,49.6,41.6,38.38,1020.142,71.4,1004.722,1274.08102
14.3065,2354.746206,50,52.14,38.86,1022.822,49,1007.362,872.6311433
14.0645,2324.734531,47.4,44.56,38.68,1022.724,50,1007.264,869.1176317
16.035,1806.967661,49.4,46.86,38.32,1022.654,50.6,1007.194,999.6814683
11.279,2392.003174,50,52.44,38.52,1022.41,52.2,1006.95,1212.635013
11.9505,1717.371895,49.6,51.28,38.72,1022.186,54.2,1006.734,1317.119715
15.531,2199.480337,46.4,51.46,38.42,1022.128,54.6,1006.678,913.4724717
12.812,2133.535823,48.4,50.06,38.38,1022.084,54.6,1006.634,956.6198183
13.029,2259.289041,47.8,49.88,38.58,1021.982,56,1006.532,1118.1575
15.9055,2065.145997,46.6,52,38.54,1021.97,56,1006.52,719.7265767
15.679,2335.831313,47.8,53.36,38.56,1022.014,56,1006.564,863.9111717
10.3785,2062.492761,45.8,52.72,38.4,1021.894,57.2,1006.444,808.3184267
19.6755,2585.720316,47.8,53.46,38.3,1021.676,58.8,1006.228,1010.802922
15.1445,2389.387083,48.2,53.18,38.34,1021.528,59.6,1006.088,880.80842
10.531,2105.45091,48,55.16,38.74,1021.474,60.4,1006.034,928.8071417
20.7655,2734.086269,47.2,54.08,38.78,1021.426,61,1005.986,1109.270523
17.253,1991.29112,46.8,53.24,38.9,1021.39,60.6,1005.95,689.0384833
18.3765,2270.621507,47,54.64,38.98,1021.268,62.2,1005.828,825.9386167
14.4545,1990.686325,43.8,52.88,38.58,1021.176,62.6,1005.736,1077.76061
18.7835,2173.517449,46,52.86,38.4,1021.16,63,1005.72,768.7369383
17.1075,1800.425138,47.2,51.46,38.56,1021.132,63.4,1005.692,635.3364967
13.548,2345.957385,46.2,48.7,38.7,1021.154,63.4,1005.714,867.947825
17.642,2006.21683,46.2,47.58,38.62,1021.134,63,1005.694,694.8846083
17.1675,1982.351931,46.2,46.24,38.22,1021.16,63,1005.72,688.401255
13.8065,2131.01264,47,40.84,37.7,1021.284,61.8,1005.844,828.1305633
16.997,2458.972432,48.8,35.54,37.14,1021.188,62.6,1005.748,931.9428467
16.33,2088.858221,49.6,50.06,38.06,1023.33,44.8,1007.86,789.564505
15.3475,2273.433004,49.6,53.26,38.98,1022.902,48.6,1007.438,826.662685
16.9095,2467.126998,49.2,54.22,39.26,1022.81,49.4,1007.35,936.65764
12.755,2113.731476,49.6,54.24,39.48,1022.682,50.2,1007.222,958.6238283
17.8635,1976.895668,46,53.72,39.4,1022.51,51.8,1007.05,681.1254133
17.1095,2011.538895,48.2,52.78,39.54,1022.692,50.2,1007.232,695.8749133
10.3325,2484.020891,47.8,54.42,39.58,1022.572,50.6,1007.112,1034.964237
14.177,2287.964424,47.6,53.4,39.68,1022.618,50.4,1007.158,846.290225
15.7835,2334.537682,47.2,53.48,39.52,1022.494,51.6,1007.034,863.3253433
17.874,1981.103053,45.2,54.28,39.3,1022.37,52,1006.91,690.9382658
15.311,2187.758133,48,53.16,39.54,1022.386,52.8,1006.926,797.37266
16.9195,2210.082667,45.6,49.92,39.94,1022.264,53.8,1006.81,797.36783
14.057,2301.505724,44.8,52.64,39.78,1022.096,55,1006.646,856.896005
7.644,2544.975216,48,53.36,39.7,1022.144,54.6,1006.694,1025.997827
12.566,2434.9785,46.8,56.08,39.98,1022.036,55,1006.586,1065.00471
14.858,2337.811087,47,57.32,40.1,1021.99,56.2,1006.54,889.60813
18.651,1908.359518,47,57.48,40.26,1021.894,57,1006.444,648.7640067
11.8005,1834.689051,44.2,56.2,40.22,1021.83,57.6,1006.38,1206.195838
15.073,2364.960136,45.8,54.92,40.14,1021.834,58,1006.384,869.8601017
12.7065,2151.765931,43,50.98,39.88,1021.634,58.8,1006.188,1015.769457
11.5745,2401.277367,44.6,49.86,39.44,1021.73,58.4,1006.28,1052.614757
12.6365,1829.546671,45.8,48.2,39.3,1021.71,58.4,1006.262,810.7116633
12.1815,2432.137754,47,48.32,39.3,1021.658,58.4,1006.21,928.1356483
16.7385,1985.799938,46.2,49.5,39.46,1021.576,59.4,1006.132,706.9891133
11.7355,1884.998933,44.6,46.02,38.86,1021.432,61,1005.992,694.1183033
14.2685,1674.260175,44.8,48.56,38.6,1021.352,61,1005.912,1199.502803
12.564,1936.311574,47.6,49.96,38.48,1021.348,61,1005.908,855.9496033
16.4655,2553.427653,47.4,52.6,38.56,1021.276,62,1005.836,1018.080843
20.572,2012.147907,47,53.72,38.72,1021.296,61.2,1005.856,694.8216467
15.9975,2191.843481,46,52.74,38.6,1021.186,62.6,1005.746,782.290815
13.7255,2432.768716,47.2,54.66,38.68,1021.11,63.4,1005.67,1002.817807
15.7885,1852.00417,46.4,52.3,38.7,1021.02,64,1005.58,985.0049483
14.0715,1542.802811,46.4,52.46,38.46,1020.992,64.4,1005.556,794.1590717
17.377,1981.510458,47,47.5,38.2,1020.912,65.4,1005.482,689.5134217
9.7095,2488.948806,46.2,40.18,38.04,1020.804,65.8,1005.374,981.0740917
17.438,2092.900779,46.2,37.42,37.4,1020.74,66.2,1005.31,743.4877683
13.735,2433.159844,47.4,35.58,36.8,1020.752,66.6,1005.322,1000.10441
11.2185,2114.960527,48.2,34.46,36.58,1020.72,66.2,1005.29,951.1287383
17.591,2335.004787,49.4,33.62,36.46,1020.736,66.2,1005.306,862.21127
14.2095,2316.368402,49.8,33.68,36.44,1020.694,66.4,1005.264,903.1861833
12.8975,2411.748894,49.8,34.32,36.32,1020.482,68.6,1005.052,1139.095168
14.161,2250.524224,49.8,35.48,35.84,1020.502,68.2,1005.072,976.56666
13.276,2060.768946,50,52.14,40.88,1021.79,57.2,1006.34,803.0496367
16.71,2197.586902,48,55.38,40.76,1021.718,57.6,1006.268,788.8401967
15.264,2370.294175,47,48.68,40.06,1021.672,59,1006.222,872.6888517
15.5665,2351.081128,48.6,44.6,39.38,1021.652,58.6,1006.206,868.4648367
12.633,2285.682097,49.6,48.02,40.62,1019.32,78.4,1003.91,1190.803407
10.973,2423.449419,48.4,53.18,40.42,1019.188,79.6,1003.778,913.5469483
10.5665,2455.577398,48,50.98,40.16,1019.104,79.6,1003.694,1252.77824
15.4265,2363.641564,49.2,44.54,39.64,1018.996,80.8,1003.59,869.9086933
15.0155,2369.550704,49.6,39.84,38.86,1018.914,80.8,1003.51,872.9801217
18.7625,1810.671284,49.8,49.62,39.92,1017.976,89,1002.586,761.39313
12.145,2195.89066,48.6,47.74,40.08,1017.822,90.4,1002.432,1196.527253
19.34,1991.44303,50,52.62,40.1,1017.69,91.6,1002.302,690.4106383
13.758,2147.109246,50,51.82,40.14,1017.666,92.4,1002.278,802.045695
17.1685,1982.351931,47.6,48.06,39.98,1017.582,93.4,1002.202,688.401255
14.157,2251.431391,48.4,48.5,39.82,1017.486,93.4,1002.106,977.948285
18.192,2197.784028,48.8,44.56,39.96,1017.334,94,1001.954,796.6790717
11.2825,2657.954564,48.4,43.04,39.88,1017.278,94.8,1001.898,1072.359723
7.3815,2623.453245,50,41.58,39.68,1017.194,95.6,1001.814,1035.636745
20.9955,1902.226552,50,39.9,39.48,1017.138,96.4,1001.758,644.54517
11.093,2367.17986,46.6,45.94,39.32,1020.612,67.4,1005.182,1121.312992
14.933,2198.932772,48.6,40.46,38.6,1020.6,67.8,1005.17,896.7973867
10.036,2486.745248,49.4,38.14,37.96,1020.578,68,1005.148,1004.929117
19.1705,2001.699057,50,59.74,40.16,1021.604,60,1006.16,693.3751283
17.2755,2472.670106,49.6,59.1,40.52,1021.472,60,1006.032,945.9330283
13.1585,2202.481888,48,58.8,40.66,1021.426,61,1005.986,984.14697
9.325,2440.025042,47.6,59.24,40.7,1021.354,61.4,1005.914,917.4561517
11.941,2398.521186,48,61.02,40.92,1021.266,62.2,1005.826,1232.509893
15.944,1991.127121,47.2,61.62,41.04,1021.19,63,1005.75,694.6071433
10.432,2562.615426,47.6,62.68,41.26,1021.054,64,1005.614,1060.428815
13.931,2148.633565,47.2,63.04,41.5,1020.962,64.4,1005.53,852.831495
10.6525,1863.573095,44.2,56.3,41.54,1020.866,65.4,1005.436,731.388525
13.415,2038.381133,46.6,55.46,41.5,1020.81,65.4,1005.38,1124.0026
12.521,2356.753859,44.8,52,41.44,1020.728,66.6,1005.298,901.044725
13.8945,2184.115633,43.6,48.16,41.24,1020.636,67,1005.206,1249.248722
12.6755,2403.078309,45.8,44.74,40.88,1020.57,68,1005.14,1110.384034
10.536,2381.746345,46.6,41.38,40.64,1020.506,68,1005.076,999.3541567
7.3935,2621.920848,48.8,39.5,40.26,1020.454,68.8,1005.024,1033.396578
10.394,1963.630567,46.4,37.86,39.38,1020.338,69.2,1004.912,925.2941167
14.9625,2339.1646,47.8,36.02,38.38,1020.242,70.6,1004.818,867.5238817
11.1935,2462.017102,49,41.68,38.04,1019.712,75,1004.294,1039.829913
13.305,2048.590553,49.8,54.56,39.22,1019.234,78.8,1003.824,1101.571078
10.3415,2564.553256,49.4,56.44,39.22,1019.176,79.2,1003.766,1049.724865
15.16,2370.405089,49.4,56.72,39.42,1019.112,79.6,1003.702,869.6916117
6.835,2578.77201,46.4,51.5,39.48,1019.024,80.6,1003.614,1029.32609
13.9225,2335.021743,47.2,54.9,39.44,1018.964,81,1003.558,890.2093183
10.108,1903.479701,47,54.9,39.52,1018.85,81.4,1003.45,646.4149833
11.2995,2332.381859,46.2,49.02,39.36,1018.854,81.8,1003.454,1176.481265
10.0605,1989.670164,47.2,47.68,39.4,1018.832,81.8,1003.432,1087.965612
14.836,2344.137846,48,45.8,39.52,1018.828,81.8,1003.428,867.9769667
9.8395,2488.540448,48.2,46,39.72,1018.824,82.4,1003.424,982.8797933
10.133,2487.429902,48.2,41.2,39.72,1018.812,82,1003.412,1023.537448
10.6645,1787.765337,46.6,38.84,39.54,1018.82,82,1003.42,689.6017567
9.277,2458.701527,47.4,37.8,38.94,1018.824,82,1003.424,1010.859173
17.223,1773.610102,47.6,41.22,38.74,1018.834,82,1003.434,617.8188017
6.9505,2603.269756,48.8,38.74,38.62,1018.854,82,1003.454,1025.950032
11.6205,2054.308862,48,35.88,38.76,1018.836,82.2,1003.436,822.6778567
11.629,2152.458989,47.2,36.2,38.4,1018.792,81.8,1003.392,898.987245
9.9825,2437.427718,47.8,37.26,38.32,1018.76,82,1003.36,922.1608367
10.3725,2556.167745,47.4,37.02,38.04,1018.756,82.4,1003.356,1047.037813
9.0105,2371.783035,48.4,36.44,37.82,1018.776,82.8,1003.376,1004.629213
13.2685,2261.215304,48.8,38.36,37.9,1018.852,82,1003.452,855.35804
8.6,1878.260018,49,41.48,38.14,1018.888,81.4,1003.488,641.5061567
13.82,2445.079772,48.2,40.28,38.22,1018.924,81.4,1003.524,963.3282967
16.9605,2120.008575,48.4,42.16,38.12,1018.922,81,1003.518,741.9825817
13.3375,2043.210811,48.4,41.96,38.04,1018.87,81.8,1003.47,1266.755308
11.5105,2301.429481,48.4,41.92,37.98,1018.976,80.6,1003.572,1098.7153
8.53,2615.838304,48.4,37.42,37.68,1019.112,79.6,1003.702,1029.611147
12.994,2146.700136,48,37.46,37.32,1019.008,80.4,1003.598,1159.065253
15.278,2329.238642,49.4,38.8,37.1,1019.01,80.6,1003.604,859.953575
13.5765,2318.652189,49.8,35.68,36.78,1019.11,79.8,1003.7,898.2497283
7.9695,2624.244951,49.6,48.5,38.26,1024.096,38.8,1008.616,1036.764547
12.095,2859.705635,49.6,45.82,38.54,1023.93,40,1008.45,1234.551375
15.7645,2094.951434,48.8,44.08,38.48,1023.894,40.6,1008.414,733.1374267
13.0925,2355.101604,48.8,40.08,38.16,1023.786,40.6,1008.306,879.6695533
11.757,2496.75202,50,41.48,38.02,1023.772,41.6,1008.292,1073.489563
13.934,2336.459254,50,42.34,38.48,1023.382,44,1007.912,891.2525667
15.7815,2367.047535,50,39,38.46,1023.374,44.8,1007.904,871.2500183
18.6055,2000.178522,50,36.76,38.04,1023.298,45.4,1007.828,691.7755333
16.7735,2105.489689,48.8,43.98,38.04,1026.982,15,1011.452,733.5294983
12.6545,1925.358492,49.2,40.48,38.16,1026.85,15.8,1011.326,830.8081183
16.9525,2140.134605,48.6,44.06,37.98,1026.864,15.6,1011.344,756.7479783
18.929,2544.847696,49,49.34,37.94,1026.836,16.8,1011.316,993.21952
15.6765,1903.891441,47.8,43.44,37.94,1026.804,16,1011.284,1078.161738
16.0525,2259.473843,47.4,38.44,37.7,1026.8,16.4,1011.28,818.3883017
15.782,1837.147099,48.8,39.58,37.56,1026.734,16.4,1011.214,855.716915
10.214,2480.186972,49.6,45.46,37.72,1026.71,16.8,1011.19,1000.274417
16.1635,2176.329134,48,38.64,37.66,1026.792,16.2,1011.272,767.7734933
15.8205,1679.235825,46.4,36.8,37.14,1026.736,16.6,1011.216,671.9910933
12.4885,2314.167307,46.4,39.14,36.76,1026.67,17.6,1011.15,1060.354857
21.477,2359.739154,45.2,35.22,36.52,1026.562,18.4,1011.042,861.335065
12.8505,2113.846306,47.6,44.72,36.44,1026.442,18.8,1010.922,904.65044
12.8365,2429.072238,47.2,51.8,36.6,1026.362,20,1010.842,1310.278007
16.2965,2436.503099,47.4,52.06,37.18,1026.266,21,1010.748,919.235215
13.7075,2434.511875,43.8,52.82,37.7,1026.158,21.8,1010.644,978.7651733
14.255,2141.408384,43.2,53.62,38,1026.016,22.8,1010.506,949.6812383
8.6805,2509.256498,41.6,52.74,38.36,1025.864,24,1010.354,967.2799667
14.2705,2372.395192,39.8,54.8,38.46,1025.836,24.4,1010.326,874.411035
15.682,2385.591162,40.2,51.2,38.58,1025.82,24.8,1010.31,883.9759983
12.866,2252.582906,41,49.52,39,1025.712,25.2,1010.202,1161.417017
9.989,1915.89822,41.4,50.32,39.28,1025.56,26,1010.058,652.3986317
13.321,2185.535731,41,51.06,39.46,1025.542,26.4,1010.042,801.67171
17.1065,1867.190357,42.2,50.78,39.62,1025.466,27.2,1009.966,657.7188283
13.39,2294.528134,42.8,46.54,39.92,1025.426,27.6,1009.926,906.7671783
13.056,1883.421054,41.2,40.94,39.84,1025.382,28,1009.882,938.62366
11.6265,1675.268235,41.4,37,39.58,1025.316,28.4,1009.816,1262.958242
11.953,2085.350418,42.2,38.56,39.3,1025.38,28.4,1009.88,746.8789133
14.239,2350.188445,42.6,38.18,39.08,1025.262,28.6,1009.762,887.7277167
14.4135,2345.252348,42.2,43.14,38.32,1025.086,30.6,1009.586,866.155305
19.37,2555.638055,44.6,46.06,38.08,1025.134,30.4,1009.634,1003.089777
17.169,1998.646617,43.4,44.54,38.32,1025.222,29.6,1009.722,695.4732017
18.748,1988.15558,42,40.94,38.36,1025.116,30.4,1009.616,687.1268233
14.72531,4541.8745,42.8,41.22,37.96,1025.136,30,1009.636,1527.653833
14.74996,4533.35,43.6,41.02,37.74,1025.1,30.8,1009.6,1499.4865
14.96143,4529.305,43.2,35.34,37.46,1025.124,30.4,1009.624,1489.757833
14.812875,4494.7415,43.6,37.3,37.22,1025.09,30.4,1009.59,1476.524333
14.812875,4477.6165,44,35.26,36.82,1025.002,31.2,1009.502,1476.454333
14.789365,4456.657,46.2,33.36,36.5,1025.02,31,1009.52,1473.714667
14.742345,4450.841,46.2,32.6,36.26,1025.068,30.6,1009.568,1473.0775
14.68747,4447.1335,47,31.26,36.1,1025.018,31,1009.518,1472.2465
14.663085,4411.917,47.4,31.58,36.02,1024.902,31.8,1009.41,1469.731167
14.663085,4407.851,47.8,32.34,35.82,1024.924,31.8,1009.428,1469.142
14.663085,4404.824,47.8,32.58,35.9,1024.852,32.6,1009.36,1467.0435
14.663085,4397.837,47.6,33.04,35.72,1024.942,32.2,1009.446,1466.685333
14.691955,4394.723,47.6,32.56,35.52,1024.81,33.4,1009.318,1466.0975
14.691955,4345.2655,47.6,31.48,35.52,1024.848,32.4,1009.358,1465.750833
14.651595,4302.817,47.6,32.56,35.52,1024.824,32.4,1009.334,1462.5385
14.651595,4238.459,46,33.44,35.4,1024.86,32.8,1009.37,1461.176667
14.712585,4220.383,48,33.44,35.32,1024.788,32.4,1009.298,1457.8475
14.712585,4202.8625,48.8,35.78,35.62,1024.822,32.6,1009.332,1457.648167
14.70885,4189.178,49.6,38.78,35.74,1024.89,32.2,1009.396,1457.223
14.728365,4185.404,49.4,37.92,35.86,1024.832,32.4,1009.342,1454.876167
14.728365,4183.945,48.6,32.72,35.86,1024.884,32,1009.39,1454.6805
14.728365,4175.638,49.6,30.58,35.72,1024.944,31.6,1009.448,1454.569333
14.728365,4172.1985,50,30.62,35.56,1025.016,31.6,1009.516,1454.378833
14.728365,4156.624,50,29.44,35.22,1025.056,31,1009.556,1454.131667
14.74171,4142.3235,49.8,28.34,34.24,1025.136,30,1009.636,1453.185667
14.72044,4139.3475,49,48.08,36.52,1026.688,16.8,1011.168,1451.425667
14.76334,4036.064,47,48.84,36.72,1026.644,16.8,1011.124,1449.089
14.76334,4027.175,46.4,50.86,36.92,1026.55,18.8,1011.03,1447.996667
14.763125,4009.997,47.6,55.82,37.28,1026.402,20.4,1010.882,1447.0555
14.763125,3993.516,46.6,57.36,37.94,1026.37,20.2,1010.85,1446.986
14.76291,3972.698,45,55.4,38.54,1026.298,20.2,1010.782,1446.282667
14.883415,3968.3195,42.8,51.4,39.06,1026.146,21.8,1010.636,1445.751333
14.6805,3960.342,42.8,53.2,39.42,1026.146,21.4,1010.636,1442.931833
14.714465,3944.7285,42,55.58,39.78,1026.052,22,1010.542,1441.7465
14.720995,3924.495,41.2,53.74,40.02,1026.068,22,1010.558,1440.9655
14.720995,3922.4075,39.6,52.66,40.22,1025.89,24,1010.38,1440.897
14.710375,3920.111,40.8,53.54,40.26,1025.878,24,1010.368,1439.032833
14.737665,3907.2875,41.2,53.6,40.5,1025.784,24.6,1010.274,1437.929833
14.737665,3898.923,40.4,51.68,40.62,1025.8,24.6,1010.29,1437.3005
14.737665,3876.3095,39.4,50.8,40.76,1025.604,26.6,1010.096,1437.262333
14.70114,3860.7985,40.2,53.12,40.84,1025.472,27,1009.972,1435.649333
14.70114,3853.995,39.4,50.88,41.06,1025.384,28.6,1009.884,1434.859833
14.70114,3851.6415,39.4,55.32,41.1,1025.212,29.8,1009.712,1434.724333
14.70114,3826.664,40,54.44,41.18,1025.156,30.2,1009.656,1433.530333
14.70114,3819.734,39.2,45.32,41.02,1025.092,30.6,1009.592,1433.010333
14.70114,3810.5335,39.8,49,40.4,1025.11,30.6,1009.61,1432.828
14.70114,3806.284,40.6,53.24,40.48,1025.054,31.4,1009.554,1432.251833
14.717335,3789.8325,39.6,52.78,40.6,1024.846,32.6,1009.356,1430.976667
14.717335,3782.5855,39.6,54.18,40.88,1024.726,33.4,1009.236,1430.699333
14.717335,3780.5525,39.2,54.28,40.92,1024.686,34.2,1009.196,1430.377667
14.717335,3772.6755,39.6,53.48,41,1024.566,34.6,1009.076,1429.204
14.717335,3766.7005,38,55.42,40.88,1024.47,35.4,1008.98,1429.168
14.688895,3764.7105,41.2,53.54,40.92,1024.434,35.4,1008.944,1427.940333
14.688895,3761.9395,40.2,52.92,41.18,1024.504,35.2,1009.014,1427.415167
14.69636,3758.0215,38.2,48.4,40.38,1024.4,36.4,1008.91,1427.165
14.69636,3745.443,40.6,49.14,39.58,1024.31,37,1008.822,1427.114333
14.715365,3738.4275,41.4,50.5,39.46,1024.254,37,1008.77,1426.506167
14.715365,3734.126,40.6,50.24,39.74,1024.176,38,1008.696,1426.451833
14.715365,3734.0375,39.8,49.12,39.94,1024.156,38,1008.676,1426.249833
14.715365,3731.742,39.4,49.24,39.72,1024.15,38.6,1008.67,1425.935333
14.715365,3731.267,39.8,47.6,39.64,1024.058,39.4,1008.578,1425.862
14.78804,3728.5495,39.4,47.06,39.72,1024.078,39.2,1008.598,1425.456167
14.709575,3725.223,38.2,40.58,39.44,1023.978,39.6,1008.498,1424.781833
14.709575,3714.1995,40.4,38.32,39.24,1023.834,41,1008.354,1424.081167
14.709575,3714.111,40,37.44,39.04,1023.818,41,1008.338,1424.0585
14.6414,3710.2245,41.2,35.96,38.74,1023.806,41,1008.326,1423.503833
14.626015,3707.674,40.8,34.68,38.58,1023.722,41.4,1008.242,1421.7895
14.695345,3705.8465,41,34.62,38.14,1023.704,42,1008.224,1420.765167
14.703005,3695.672,41,36.18,37.98,1023.608,42.8,1008.132,1420.606
14.73524,3695.3485,40,36.72,37.54,1023.6,42.6,1008.126,1419.9495
14.69527,3688.6535,41.2,34.04,37.3,1023.512,43.4,1008.042,1419.208
14.69527,3686.0905,42.4,33,37.46,1023.462,44,1007.992,1418.9915
14.69527,3670.3225,42.8,33.64,37.54,1023.398,44,1007.928,1418.902
14.69527,3661.6395,41.6,34.16,37.44,1023.342,44.8,1007.872,1418.5955
14.71139,3642.592,42,37.56,37.24,1023.358,44.4,1007.888,1417.835
14.721125,3637.6205,42,43.04,37.26,1023.33,45,1007.86,1417.512833
14.721125,3635.8715,41.2,44.44,37.34,1023.414,44.2,1007.944,1417.5125
14.721125,3617.875,40.8,43.5,37.52,1023.378,45,1007.908,1417.440333
14.728445,3613.0745,41.6,43.42,37.64,1023.306,45,1007.836,1417.269
14.728445,3607.69,40,40.14,37.42,1023.316,45,1007.846,1417.175167
14.790205,3600.1565,40.4,39.1,37.34,1023.316,45.4,1007.846,1416.482
14.790205,3597.5475,40.6,36.22,37.02,1023.382,44.4,1007.912,1416.347333
14.790205,3595.6925,41.4,35.78,36.86,1023.418,44.4,1007.948,1416.173833
14.77987,3593.0845,41.6,33.68,36.68,1023.44,44,1007.97,1415.792333
14.77361,3589.627,42,31.6,36.48,1023.428,44,1007.958,1415.236833
14.757245,3589.4055,42.8,30.72,36.2,1023.456,43.6,1007.986,1412.756833
14.760085,3583.6295,43.6,30.28,35.88,1023.48,43.2,1008.01,1411.5475
14.760085,3579.7165,44.4,29.62,35.76,1023.55,43.2,1008.076,1410.496833
14.77947,3577.929,43.6,29.1,35.44,1023.574,42.8,1008.1,1409.727
14.692155,3571.9605,45.4,28.48,35.24,1023.656,42,1008.176,1407.775333
14.66305,3571.766,44.6,28,35.04,1023.684,42,1008.204,1406.634833
14.697475,3560.214,44.8,27.46,34.94,1023.73,42.4,1008.25,1404.691
14.697475,3552.4445,45.2,27.22,34.78,1023.782,41.2,1008.302,1404.6435
14.75649,3551.792,46.2,26.76,34.46,1023.756,41.4,1008.276,1403.1315
14.75649,3550.629,47.4,26.16,34.26,1023.836,41,1008.356,1402.4985
14.782135,3538.001,48.4,25.72,33.96,1023.896,40.4,1008.416,1402.006333
14.83404,3536.8835,49.2,25.36,33.64,1023.924,40.4,1008.444,1400.7505
14.83404,3534.47,49.4,54.12,35.94,1024.768,33.2,1009.278,1399.4885
14.818325,3532.6535,48.6,55.92,36.34,1024.632,34,1009.142,1398.260667
14.873345,3514.585,48.2,54.3,36.86,1024.608,34,1009.118,1396.885833
14.873345,3514.416,45,54.7,37.18,1024.516,35.6,1009.026,1396.6345
14.873345,3513.665,45.4,53.52,37.38,1024.478,35.6,1008.988,1396.604167
